experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	pairwise_plate	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	H01	ZIM2	71894	LW	2	4	NULL	14352
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	H02	ZNF792	52758	LW	2	4	NULL	15163
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	H03	BEGAIN	7954	LW	2	4	NULL	13369
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	TSFM	70357	2	HsVcPPILacVa1_1	H05	empty_AD	0	LW	2	4	NULL	29324
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AHCY	5896	2	HsVcPPILacVa1_1	H06	empty_AD	0	LW	2	4	NULL	10420
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	CFP	7637	1	HsVcPPILacVa1_1	H07	empty_AD	0	LW	2	4	NULL	8603
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	KRT6A	4870	2	HsVcPPILacVa1_1	H09	KIFC3	11229	LW	2	4	NULL	9507
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	KRT6A	4870	1	HsVcPPILacVa1_1	H10	KRT15	4105	LW	2	4	NULL	7721
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	MCOLN1	3581	1	HsVcPPILacVa1_1	H11	empty_AD	0	LW	2	4	NULL	7423
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	1	HsVcPPILacVa1_2	A01	KRT27	100066360	LW	2	4	NULL	12090
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	1	HsVcPPILacVa1_2	A02	empty_AD	0	LW	2	4	NULL	7897
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	2	HsVcPPILacVa1_2	A03	KRT35	100014396	LW	2	4	NULL	11491
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	A04	PBX2	14996	LW	2	4	NULL	15176
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	A05	PAX6	100009072	LW	2	4	NULL	15324
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	1	HsVcPPILacVa1_2	B01	KRT16	100011278	LW	2	4	NULL	11823
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	2	HsVcPPILacVa1_2	B02	KRT27	100066360	LW	2	4	NULL	8866
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	2	HsVcPPILacVa1_2	B03	empty_AD	0	LW	2	4	NULL	8317
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	B04	GADD45B	53604	LW	2	4	NULL	18073
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	B05	empty_AD	0	LW	2	4	NULL	12295
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	1	HsVcPPILacVa1_2	C01	KRT25	100014440	LW	2	4	NULL	15558
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	2	HsVcPPILacVa1_2	C02	KRT16	100011278	LW	2	4	NULL	8812
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	C03	TCF4	56644	LW	2	4	NULL	13405
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	C04	SORBS3	55625	LW	2	4	NULL	12776
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	1	HsVcPPILacVa1_2	D01	KRT33B	6802	LW	2	4	NULL	11509
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	2	HsVcPPILacVa1_2	D02	KRT25	100014440	LW	2	4	NULL	8194
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	D03	PBX1	71783	LW	2	4	NULL	12010
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	D04	TLE5	53886	LW	2	4	NULL	15917
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	1	HsVcPPILacVa1_2	E01	KRT31	56141	LW	2	4	NULL	10155
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	2	HsVcPPILacVa1_2	E02	KRT33B	6802	LW	2	4	NULL	12221
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	E03	KRT18	65	LW	2	4	NULL	7612
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	E04	TRAF2	9637	LW	2	4	NULL	8969
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	1	HsVcPPILacVa1_2	F01	KRT40	54668	LW	2	4	NULL	13540
