experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	pairwise_plate	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	KCTD1	14221	1	HsVcPPIP02v1AD1	G09	EXOSC1	1684	3AT	2	4	NULL	11330
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	KCTD7	70368	1	HsVcPPIP02v1AD1	G10	LNX1	8141	3AT	2	4	NULL	6070
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	KCTD7	70368	1	HsVcPPIP02v1AD1	G11	WDYHV1	4786	3AT	2	4	NULL	7372
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	PPIL1	3755	1	HsVcPPIP02v1AD1	H01	SNW1	52879	3AT	2	4	NULL	10341
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	RHOA	5810	1	HsVcPPIP02v1AD1	H02	RIPOR2	1818	3AT	2	1	NULL	7722
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	H03	RPL22	12007	3AT	2	3	NULL	15356
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	H04	VCX2	70095	3AT	2	3	NULL	16044
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	H05	SERF2	724	3AT	2	3	NULL	15215
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	H06	METTL13	2644	3AT	2	0	NULL	6
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	HPRT1	7982	1	HsVcPPIP02v1AD1	H07	SPG21	3392	3AT	2	3	NULL	19398
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	KCTD1	14221	1	HsVcPPIP02v1AD1	H08	LNX1	8141	3AT	2	4	NULL	10829
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	KCTD1	14221	1	HsVcPPIP02v1AD1	H09	PICK1	100000407	3AT	2	4	NULL	17
