experiment	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	well	interactor_symbol	interactor_id	media	repeat_id	db_aa_score	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	TFG	5933	1	B10	MAPK1IP1L	7591	3AT	2	0	3	26522	23783
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	TFG	5933	1	F09	PLEKHG4	71027	3AT	2	0	0	68	0
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	TFG	5933	1	A10	SF3B4	4249	3AT	2	0	4	22964	20197
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	TFG	5933	1	H09	TFG	5933	3AT	2	0	3	19934	17391
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	TFG	5933	1	E10	empty-AD	0	3AT	2	0	0	15	3
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	TGFBI	3543	1	F02	S100P	2693	3AT	2	0	0	48	0
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	TGFBI	3543	1	G02	empty-AD	0	3AT	2	0	0	65	0
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	TGM1	100011404	1	F08	TGM1	100011404	3AT	2	1	4	4437	488
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	TGM1	100011404	1	G08	empty-AD	0	3AT	2	1	1	47456	35709
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	WWOX	3672	1	H01	ARRDC3	208	3AT	2	0	3	66773	59597
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	WWOX	3672	1	G01	DAZAP2	3598	3AT	2	0	3	35950	31750
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	WWOX	3672	1	A02	empty-AD	0	3AT	2	0	0	37	0
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	ACTN4	5082	1	B09	MYOZ2	5651	LW	2	0	4	15444	6235
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	ACTN4	5082	1	C09	empty-AD	0	LW	2	0	4	21552	9819
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	AIPL1	7167	1	D09	PLSCR3	6963	LW	2	0	4	12226	10597
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	AIPL1	7167	1	E09	empty-AD	0	LW	2	0	4	12751	11013
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	ASPA	8459	1	C04	ACY3	2837	LW	2	0	4	68930	56889
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	ASPA	8459	1	D04	empty-AD	0	LW	2	0	4	52328	45069
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	BAG3	5066	1	C10	ATN1	100070339	LW	2	3	4	11819	4458
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	BAG3	5066	1	E09	DAZAP2	3598	LW	2	3	4	9689	1930
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	BAG3	5066	1	C09	DVL1	11572	LW	2	3	4	20986	8556
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	BAG3	5066	1	A10	HSPB8	4066	LW	2	3	4	20529	12233
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	BAG3	5066	1	B10	MAGED1	9625	LW	2	3	4	6192	1981
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	BAG3	5066	1	G09	PDE9A	3048	LW	2	3	4	18032	7420
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	BAG3	5066	1	B09	PTPN21	100068246	LW	2	3	4	11351	4218
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	BAG3	5066	1	H09	RUNX1	70610	LW	2	3	4	5776	2158
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	BAG3	5066	1	F09	TP53BP2	55351	LW	2	3	4	2555	908
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	BAG3	5066	1	D09	TRIP6	3907	LW	2	3	0	14	0
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	BAG3	5066	1	D10	empty-AD	0	LW	2	3	4	10408	3010
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	BSCL2	6644	1	H03	CYSRT1	13662	LW	2	0	4	48006	16059
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	BSCL2	6644	1	G03	HOXA1	10057	LW	2	0	4	28628	11468
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	BSCL2	6644	1	A04	empty-AD	0	LW	2	0	4	115944	46075
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	CFAP410	12657	1	B09	GMCL1	4516	LW	2	0	4	20592	14550
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	CFAP410	12657	1	C09	empty-AD	0	LW	2	0	4	11215	7718
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	CFP	7637	1	G04	CYSRT1	13662	LW	2	0	4	1259	1069
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	CFP	7637	1	H04	GEMIN4	100067498	LW	2	0	4	2112	1755
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	CFP	7637	1	A05	empty-AD	0	LW	2	0	4	69529	48670
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	COQ8A	4043	1	D12	AGTRAP	7845	LW	2	0	4	36613	26969
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	COQ8A	4043	1	A01	CMTM5	869	LW	2	0	4	61862	46961
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	COQ8A	4043	1	C12	MAL2	581	LW	2	0	4	30121	22628
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	COQ8A	4043	1	B01	RABAC1	4757	LW	2	0	4	56367	43540
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	COQ8A	4043	1	B12	REEP6	2845	LW	2	0	4	34272	24876
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	COQ8A	4043	1	F12	SH3GLB1	4480	LW	2	0	4	37821	27366
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	COQ8A	4043	1	E12	TFIP11	5894	LW	2	0	4	19302	14681
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	COQ8A	4043	1	C01	empty-AD	0	LW	2	0	4	45951	34607
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	CTCF	6173	1	H02	TRAF2	9637	LW	2	3	4	50260	0
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	CTCF	6173	1	A03	empty-AD	0	LW	2	3	4	26174	0
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	DNMT3A	11403	1	D09	MDFI	5143	LW	2	0	4	20864	14825
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	DNMT3A	11403	1	E09	empty-AD	0	LW	2	0	4	2780	1988
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	EEF1A2	3146	1	B03	TTLL12	3479	LW	2	0	4	15046	4383
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	EEF1A2	3146	1	C03	empty-AD	0	LW	2	0	4	40419	18570
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	EMD	3535	1	G02	BANF1	5772	LW	2	0	4	42368	37745
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	EMD	3535	1	D02	CATSPER1	1769	LW	2	0	4	35542	31668
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	EMD	3535	1	E03	CCDC155	9267	LW	2	0	4	49922	43880
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	EMD	3535	1	F03	FATE1	1868	LW	2	0	4	41658	37143
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	EMD	3535	1	B03	GRAMD2A	100064217	LW	2	0	4	37177	32992
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	EMD	3535	1	A03	HSF2BP	100070143	LW	2	0	4	39419	34964
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	EMD	3535	1	B02	LUZP4	56463	LW	2	0	4	56648	50948
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	EMD	3535	1	D03	MEOX1	13795	LW	2	0	4	20537	18431
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	EMD	3535	1	C03	MEOX2	824	LW	2	0	4	56624	49648
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	EMD	3535	1	E02	REL	53942	LW	2	0	4	45683	40157
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	EMD	3535	1	C02	STX1A	12260	LW	2	0	4	32764	29333
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	EMD	3535	1	F02	TRAF3IP3	54647	LW	2	0	4	55235	48963
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	EMD	3535	1	H02	ZNF398	10556	LW	2	0	4	43876	38432
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	EMD	3535	1	G03	empty-AD	0	LW	2	0	4	32759	29478
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	EZH2	143	1	B03	EED	14891	LW	2	0	4	40532	29568
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	EZH2	143	2	D03	EED	14891	LW	2	0	4	17020	11893
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	EZH2	143	1	C03	empty-AD	0	LW	2	0	4	48734	34479
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	EZH2	143	2	E03	empty-AD	0	LW	2	0	4	30098	19769
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	H01	AGTRAP	7845	LW	2	0	4	55526	42809
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	D02	AP1B1	100000476	LW	2	0	4	35014	27981
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	C02	APPL1	1919	LW	2	0	4	26840	21398
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	E02	BACH2	100066339	LW	2	0	4	42916	33518
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	B01	BANP	6534	LW	2	0	4	50043	39124
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	G02	CMTM5	869	LW	2	0	4	25971	20350
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	G01	CYSRT1	13662	LW	2	0	4	44791	34948
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	E01	DPH2	727	LW	2	0	4	55267	44426
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	F02	DVL3	9635	LW	2	0	4	85743	68559
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	A02	FHL5	1853	LW	2	0	4	44530	35902
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	B02	KRT40	54668	LW	2	0	4	48764	39370
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	H02	KRTAP10-8	56717	LW	2	0	4	24155	19268
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	F01	RCBTB2	8487	LW	2	0	4	40486	32450
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	C01	RIMBP3C	2332	LW	2	0	4	46053	35913
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	D01	TRIP6	3907	LW	2	0	0	33	5
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	FARS2	12653	1	A03	empty-AD	0	LW	2	0	4	34917	27526
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	FBP1	2654	1	G04	FBP1	2654	LW	2	3	4	51505	44136
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	FBP1	2654	1	H04	FBP2	53836	LW	2	3	4	35980	31057
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	FBP1	2654	1	A05	empty-AD	0	LW	2	3	4	94741	58334
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	GATA2	7035	1	E04	CYSRT1	13662	LW	2	3	4	38608	134
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	GATA2	7035	1	F04	empty-AD	0	LW	2	3	4	15823	3
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	1	E12	DES	12573	LW	2	0	4	25782	22406
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	3	A11	DES	12573	LW	2	0	4	48273	41451
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	2	G11	DES	12573	LW	2	0	4	32669	24662
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	3	F10	HOMEZ	54692	LW	2	0	4	12077	10545
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	1	B12	HOMEZ	54692	LW	2	0	4	34301	29313
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	2	D11	HOMEZ	54692	LW	2	0	4	17887	12690
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	2	H11	KRT15	4105	LW	2	0	4	18304	14240
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	3	B11	KRT15	4105	LW	2	0	4	11552	10224
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	1	F12	KRT15	4105	LW	2	0	4	30907	26774
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	3	H10	TFIP11	5894	LW	2	0	4	6086	5425
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	2	F11	TFIP11	5894	LW	2	0	4	10386	6852
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	1	D12	TFIP11	5894	LW	2	0	4	37629	32530
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	2	E11	VIM	69	LW	2	0	4	34800	27571
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	3	G10	VIM	69	LW	2	0	4	26103	22714
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	1	C12	VIM	69	LW	2	0	4	32743	28392
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	3	C11	empty-AD	0	LW	2	0	4	26999	23786
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	GFAP	2920	1	A01	empty-AD	0	LW	2	0	4	48548	39631
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	GFAP	2920	2	A12	empty-AD	0	LW	2	0	4	44849	32960
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	GRN	2448	1	G10	CYSRT1	13662	LW	2	0	4	47494	34267
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	GRN	2448	1	E10	HOXA1	10057	LW	2	0	4	9890	5957
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	GRN	2448	1	F10	LCE1D	100064144	LW	2	0	4	1826	281
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	GRN	2448	1	B11	MEOX2	824	LW	2	0	4	3509	1215
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	GRN	2448	1	A11	NUFIP2	56924	LW	2	0	4	19245	11479
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	GRN	2448	1	H10	OTX1	5285	LW	2	0	4	4374	1883
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	GRN	2448	1	C11	empty-AD	0	LW	2	0	4	24126	13432
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	HSPB8	4066	1	E01	BAG3	5066	LW	2	4	4	62187	56198
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	HSPB8	4066	1	F01	empty-AD	0	LW	2	4	4	77608	69964
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	ITGB2	4765	1	C08	APOL2	4309	LW	2	0	4	15914	11181
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	ITGB2	4765	1	D08	NOTCH2NL	55237	LW	2	0	4	11790	7780
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	ITGB2	4765	1	E08	empty-AD	0	LW	2	0	3	543	130
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	JAGN1	12527	1	B01	CCDC155	9267	LW	2	0	4	78113	71593
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	JAGN1	12527	1	A01	KCNA1	71807	LW	2	0	4	92721	85423
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	JAGN1	12527	1	C01	MFF	956	LW	2	0	4	54465	49766
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	JAGN1	12527	1	D01	empty-AD	0	LW	2	0	4	51170	47375
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	KRT6B	8105	1	E08	KIFC3	11229	LW	2	0	4	2457	2040
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	KRT6B	8105	1	G08	KRT25	100014440	LW	2	0	4	7293	5763
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	KRT6B	8105	1	H08	KRT27	100066360	LW	2	0	4	28593	22505
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	KRT6B	8105	1	B08	KRT31	56141	LW	2	0	4	19854	16141
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	KRT6B	8105	1	F08	KRT35	100014396	LW	2	0	4	12663	10216
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	KRT6B	8105	1	H07	KRT38	56827	LW	2	0	4	18470	14754
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	KRT6B	8105	1	D08	KRT40	54668	LW	2	0	4	14626	11881
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	KRT6B	8105	1	A08	TFIP11	5894	LW	2	0	4	41420	32235
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	KRT6B	8105	1	C08	TRIM54	55664	LW	2	0	4	12344	10075
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	KRT6B	8105	1	A09	empty-AD	0	LW	2	0	4	57153	43233
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	LIG4	1884	1	H08	XRCC4	7515	LW	2	4	4	78921	9947
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	LIG4	1884	1	A09	empty-AD	0	LW	2	4	4	44949	1349
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	2	G05	AP1B1	100000476	LW	2	0	4	39556	26252
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	3	D04	AP1B1	100000476	LW	2	3	4	26076	18660
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	1	B07	AP1B1	100000476	LW	2	0	4	42233	30419
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	2	E05	AP2B1	4761	LW	2	0	4	34707	22076
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	1	H06	AP2B1	4761	LW	2	0	4	57382	40642
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	3	B04	AP2B1	4761	LW	2	3	4	35745	25336
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	2	A06	MAGEA8	6552	LW	2	0	4	31999	20285
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	1	D07	MAGEA8	6552	LW	2	0	4	37801	27879
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	3	F04	MAGEA8	6552	LW	2	3	4	5352	3673
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	1	E07	MYOG	11922	LW	2	0	4	36133	25544
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	3	G04	MYOG	11922	LW	2	3	4	26821	19225
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	2	B06	MYOG	11922	LW	2	0	4	25626	16113
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	2	C05	NFIX	53964	LW	2	0	4	43980	27277
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	3	H03	NFIX	53964	LW	2	3	4	48863	34451
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	1	F06	NFIX	53964	LW	2	0	4	47290	33086
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	1	E06	PER2	40080658	LW	2	0	4	50141	35323
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	2	B05	PER2	40080658	LW	2	0	4	27150	18983
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	3	G03	PER2	40080658	LW	2	3	4	24504	17486
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	3	C04	PPP1R13B	70264	LW	2	3	4	40589	28612
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	2	F05	PPP1R13B	70264	LW	2	0	4	25891	16259
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	1	A07	PPP1R13B	70264	LW	2	0	4	532	24
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	1	C07	PTPN3	54341	LW	2	0	4	24160	17240
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	2	H05	PTPN3	54341	LW	2	0	4	31952	21346
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	3	E04	PTPN3	54341	LW	2	3	4	32570	22941
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	2	D05	SPERT	1611	LW	2	0	4	10379	6028
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	1	G06	SPERT	1611	LW	2	0	4	21645	15879
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	3	A04	SPERT	1611	LW	2	3	4	55433	39240
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	3	F03	ZNF212	2500	LW	2	3	4	19986	14103
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	2	A05	ZNF212	2500	LW	2	0	4	40847	25549
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	1	D06	ZNF212	2500	LW	2	0	4	39110	28155
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	2	C06	empty-AD	0	LW	2	0	4	35691	23595
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	1	F07	empty-AD	0	LW	2	0	4	29151	21027
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	MLH1	2713	3	H04	empty-AD	0	LW	2	3	4	34981	23982
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	NGLY1	5221	1	G01	BICRAL	54625	LW	2	0	4	69640	49665
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	NGLY1	5221	1	B02	NPAS2	70947	LW	2	0	4	69098	50983
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	NGLY1	5221	1	C02	RAD23A	7058	LW	2	0	4	36350	27238
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	NGLY1	5221	1	H01	RAD23B	150	LW	2	0	4	63381	43859
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	NGLY1	5221	1	D01	TCF12	11648	LW	2	0	4	61790	45252
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	NGLY1	5221	1	A02	TRAFD1	3799	LW	2	0	4	66565	48094
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	NGLY1	5221	1	E01	TRIM54	55664	LW	2	0	4	63618	46058
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	NGLY1	5221	1	D02	UBQLN1	2261	LW	2	0	4	44192	32528
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	NGLY1	5221	1	F01	VMAC	71503	LW	2	0	4	70536	51996
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	NGLY1	5221	1	E02	empty-AD	0	LW	2	0	4	52015	38129
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	NMNAT1	7675	1	A04	KPNA3	2347	LW	2	0	4	88698	78754
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	NMNAT1	7675	1	H03	NMNAT1	7675	LW	2	0	4	64053	57765
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	NMNAT1	7675	1	B04	empty-AD	0	LW	2	0	4	67038	60978
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	PCYT1A	11386	1	H08	MAGEA3	100009500	LW	2	0	4	45974	38221
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	PCYT1A	11386	1	G08	PCYT1A	11386	LW	2	0	4	40046	31516
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	PCYT1A	11386	1	F08	PCYT1B	71081	LW	2	0	4	40695	33857
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	PCYT1A	11386	1	A09	empty-AD	0	LW	2	0	4	64889	53816
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	PHYH	2156	1	E04	MAGEA11	4361	LW	2	0	4	49161	41518
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	PHYH	2156	1	F04	empty-AD	0	LW	2	0	4	22221	18585
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	B05	CCDC14	2304	LW	2	0	4	3093	965
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	H05	CNTROB	12626	LW	2	0	4	4067	811
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	C05	COL17A1	100068264	LW	2	0	4	45727	21453
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	G06	DVL3	9635	LW	2	0	4	3068	822
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	D06	IKZF1	2940	LW	2	0	4	3560	1094
