experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	well	interactor_symbol	interactor_id	media	repeat_id	db_aa_score	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	M_DB_DB_n_for	D_AD_term_i5	SLC13A5	72011	1	B12	KRTAP5-9	13791	3AT	2	0	0	NULL	100
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	M_DB_DB_n_for	D_AD_term_i5	SLC13A5	72011	1	C12	KRTAP10-8	56717	3AT	2	0	0	NULL	163
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	M_DB_DB_n_for	D_AD_term_i5	SLC13A5	72011	1	D12	emptyAD	0	3AT	2	0	0	NULL	96
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	M_DB_DB_n_for	D_AD_term_i5	CEP83	56645	1	E12	LZTS1	100069938	3AT	2	0	4	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	M_DB_DB_n_for	D_AD_term_i5	CEP83	56645	1	F12	emptyAD	0	3AT	2	0	0	NULL	279
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	A01	RBMX	4635	3AT	3	0	4	NULL	18
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	B01	RUNDC3A	4465	3AT	3	0	4	NULL	10
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	C01	HNRNPK	4706	3AT	3	0	4	NULL	7
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	D01	MKRN3	13561	3AT	3	0	4	NULL	6
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	E01	PRDM14	13721	3AT	3	0	4	NULL	12
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	F01	CCDC136	52859	3AT	3	0	4	NULL	16
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	G01	HOOK2	573	3AT	3	0	4	NULL	6
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	H01	CARD14	482	3AT	3	0	4	NULL	10
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	A02	PAK5	1317	3AT	3	0	3	NULL	14
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	B02	UBXN11	2026	3AT	3	0	4	NULL	14
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	C02	CCDC33	8359	3AT	3	0	4	NULL	17
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	D02	RBMY1J	1940	3AT	3	0	4	NULL	10
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	E02	PNMA1	10320	3AT	3	0	3	NULL	2
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	F02	PNMA3	71954	3AT	3	0	4	NULL	76
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	G02	ZNF837	55254	3AT	3	0	4	NULL	4
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	H02	FSD2	54901	3AT	3	0	4	NULL	13
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	A03	BICD2	14656	3AT	3	0	4	NULL	14
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	B03	CYSRT1	13662	3AT	3	0	4	NULL	8
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	C03	KANK2	14983	3AT	3	0	4	NULL	9
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	D03	TP53BP2	55351	3AT	3	0	4	NULL	36
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	E03	FXR1	100002625	3AT	3	0	4	NULL	11
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	F03	C1QTNF1	7907	3AT	3	0	4	NULL	9
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	G03	KCTD6	13167	3AT	3	0	4	NULL	36
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	H03	GOLGA6L9	10460	3AT	3	0	4	NULL	24
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	A04	PPP1R16A	5175	3AT	3	0	3	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	B04	TFIP11	5894	3AT	3	0	4	NULL	21
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	C04	KRT31	56141	3AT	3	0	4	NULL	6
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	D04	MTUS2	9746	3AT	3	0	4	NULL	5
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	E04	TRIM14	4976	3AT	3	0	4	NULL	7
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	F04	REL	53942	3AT	3	0	4	NULL	3
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	G04	ZNF792	52758	3AT	3	0	3	NULL	16
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	H04	KIFC3	11229	3AT	3	0	3	NULL	32
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	A05	EVI5	100014548	3AT	3	0	4	NULL	12
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	B05	KRT35	100014396	3AT	3	0	4	NULL	11
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	C05	LDOC1	3434	3AT	3	0	4	NULL	6
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	D05	CCNDBP1	100	3AT	3	0	4	NULL	8
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	E05	TRIM23	1227	3AT	3	0	4	NULL	35
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	F05	RBMY1A1	14935	3AT	3	0	4	NULL	27
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	G05	MID2	1074	3AT	3	0	4	NULL	12
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	H05	PICK1	100000407	3AT	3	0	4	NULL	12
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	A06	EFEMP2	2906	3AT	3	0	4	NULL	8
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	B06	KRT34	13600	3AT	3	0	4	NULL	11
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	C06	HSF2BP	100070143	3AT	3	0	4	NULL	22
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	D06	CDR2L	100070134	3AT	3	0	4	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	E06	KRTAP6-3	100064146	3AT	3	0	4	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	F06	KRTAP1-1	71959	3AT	3	0	4	NULL	25
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	G06	KRT15	4105	3AT	3	0	3	NULL	3
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	H06	AES	53886	3AT	3	0	4	NULL	2
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	A07	CCDC57	9378	3AT	3	0	4	NULL	12
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	B07	DVL3	9635	3AT	3	0	4	NULL	11
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	C07	HAP1	100062247	3AT	3	0	4	NULL	26
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	D07	HES7	100062710	3AT	3	0	0	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	E07	KRTAP10-8	56717	3AT	3	0	4	NULL	2
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	F07	ZRANB1	100016009	3AT	3	0	4	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PRPF31	54082	1	G07	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PYROXD1	7424	1	H07	UPRT	7419	3AT	3	0	4	NULL	8821
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PYROXD1	7424	1	A08	emptyAD	0	3AT	3	0	0	NULL	81
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	CHD2	8918	1	B08	TRIM54	55664	3AT	3	0	0	NULL	88
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	CHD2	8918	1	C08	ZNF398	10556	3AT	3	0	0	NULL	103
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	CHD2	8918	1	D08	MEOX2	824	3AT	3	0	0	NULL	42
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	CHD2	8918	1	E08	emptyAD	0	3AT	3	0	0	NULL	67
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	CAMK2B	7804	1	F08	CAMK2B	7804	3AT	3	0	2	NULL	3676
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	CAMK2B	7804	1	G08	CAMK2G	100011152	3AT	3	0	3	NULL	6589
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	CAMK2B	7804	1	H08	KRTAP1-1	71959	3AT	3	0	0	NULL	167
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	CAMK2B	7804	1	A09	CAMK2A	100067228	3AT	3	0	4	NULL	3142
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	CAMK2B	7804	1	B09	emptyAD	0	3AT	3	0	0	NULL	13
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PPP3CA	8407	1	C09	SHANK2	100068268	3AT	3	0	4	NULL	5502
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PPP3CA	8407	1	D09	C16orf74	2842	3AT	3	0	4	NULL	3219
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PPP3CA	8407	1	E09	emptyAD	0	3AT	3	0	0	NULL	174
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	DOLK	9726	1	F09	KCNA10	71602	3AT	3	0	4	NULL	3650
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	DOLK	9726	1	G09	EDA	54326	3AT	3	0	3	NULL	4392
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	DOLK	9726	1	H09	KCNA1	71807	3AT	3	0	3	NULL	4264
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	DOLK	9726	1	A10	APPBP2	820	3AT	3	0	0	NULL	164
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	DOLK	9726	1	B10	GALNT8	13954	3AT	3	0	3	NULL	3884
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	DOLK	9726	1	C10	emptyAD	0	3AT	3	0	0	NULL	17
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	ALAS2	8420	1	D10	BANP	6534	3AT	3	0	2	NULL	2625
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	ALAS2	8420	1	E10	emptyAD	0	3AT	3	0	0	NULL	73
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PIGS	14872	1	F10	NOTCH2NL	55237	3AT	3	0	0	NULL	467
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PIGS	14872	1	G10	KRTAP6-3	100064146	3AT	3	0	0	NULL	238
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	PIGS	14872	1	H10	emptyAD	0	3AT	3	0	0	NULL	118
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	ASNS	4443	1	A11	TRIM69	9383	3AT	3	0	4	NULL	1743
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	ASNS	4443	1	B11	emptyAD	0	3AT	3	0	0	NULL	26
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	CDC45	4828	1	C11	CEP55	4717	3AT	3	0	4	NULL	299
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	CDC45	4828	1	D11	ZRANB1	100016009	3AT	3	0	3	NULL	3526
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	CDC45	4828	1	E11	emptyAD	0	3AT	3	0	0	NULL	215
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	SLC13A5	72011	1	F11	CYSRT1	13662	3AT	3	0	0	NULL	157
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	SLC13A5	72011	1	G11	KRTAP9-3	71609	3AT	3	0	0	NULL	356
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	SLC13A5	72011	1	H11	MDFI	5143	3AT	3	0	0	NULL	471
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	SLC13A5	72011	1	A12	KRTAP12-3	100064148	3AT	3	0	0	NULL	10
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	SLC13A5	72011	1	B12	KRTAP5-9	13791	3AT	3	0	0	NULL	384
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	SLC13A5	72011	1	C12	KRTAP10-8	56717	3AT	3	0	0	NULL	153
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	SLC13A5	72011	1	D12	emptyAD	0	3AT	3	0	0	NULL	116
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	CEP83	56645	1	E12	LZTS1	100069938	3AT	3	0	4	NULL	3360
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	O_DB_DB_n_for	N_AD_term_i5	CEP83	56645	1	F12	emptyAD	0	3AT	3	0	0	NULL	309
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	A01	RBMX	4635	LW	1	NULL	4	NULL	200
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	B01	RUNDC3A	4465	LW	1	NULL	4	NULL	180
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	C01	HNRNPK	4706	LW	1	NULL	4	NULL	183
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	D01	MKRN3	13561	LW	1	NULL	4	NULL	196
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	E01	PRDM14	13721	LW	1	NULL	4	NULL	281
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	F01	CCDC136	52859	LW	1	NULL	4	NULL	170
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	G01	HOOK2	573	LW	1	NULL	4	NULL	264
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	H01	CARD14	482	LW	1	NULL	4	NULL	174
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	A02	PAK5	1317	LW	1	NULL	4	NULL	136
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	B02	UBXN11	2026	LW	1	NULL	4	NULL	219
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	C02	CCDC33	8359	LW	1	NULL	4	NULL	180
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	D02	RBMY1J	1940	LW	1	NULL	4	NULL	208
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	E02	PNMA1	10320	LW	1	NULL	4	NULL	172
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	F02	PNMA3	71954	LW	1	NULL	4	NULL	157
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	G02	ZNF837	55254	LW	1	NULL	4	NULL	143
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	H02	FSD2	54901	LW	1	NULL	4	NULL	161
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	A03	BICD2	14656	LW	1	NULL	4	NULL	104
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	B03	CYSRT1	13662	LW	1	NULL	4	NULL	205
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	C03	KANK2	14983	LW	1	NULL	4	NULL	228
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	D03	TP53BP2	55351	LW	1	NULL	4	NULL	132
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	E03	FXR1	100002625	LW	1	NULL	4	NULL	206
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	F03	C1QTNF1	7907	LW	1	NULL	4	NULL	334
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	G03	KCTD6	13167	LW	1	NULL	4	NULL	349
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	H03	GOLGA6L9	10460	LW	1	NULL	4	NULL	140
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	A04	PPP1R16A	5175	LW	1	NULL	4	NULL	136
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	B04	TFIP11	5894	LW	1	NULL	4	NULL	150
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	C04	KRT31	56141	LW	1	NULL	4	NULL	263
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	D04	MTUS2	9746	LW	1	NULL	4	NULL	204
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	E04	TRIM14	4976	LW	1	NULL	4	NULL	244
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	F04	REL	53942	LW	1	NULL	4	NULL	180
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	G04	ZNF792	52758	LW	1	NULL	4	NULL	272
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	H04	KIFC3	11229	LW	1	NULL	4	NULL	237
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	A05	EVI5	100014548	LW	1	NULL	4	NULL	178
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	B05	KRT35	100014396	LW	1	NULL	4	NULL	275
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	C05	LDOC1	3434	LW	1	NULL	4	NULL	131
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	D05	CCNDBP1	100	LW	1	NULL	4	NULL	159
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	E05	TRIM23	1227	LW	1	NULL	4	NULL	135
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	F05	RBMY1A1	14935	LW	1	NULL	4	NULL	185
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	G05	MID2	1074	LW	1	NULL	4	NULL	238
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	H05	PICK1	100000407	LW	1	NULL	4	NULL	267
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	A06	EFEMP2	2906	LW	1	NULL	4	NULL	185
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	B06	KRT34	13600	LW	1	NULL	4	NULL	222
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	C06	HSF2BP	100070143	LW	1	NULL	4	NULL	198
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	D06	CDR2L	100070134	LW	1	NULL	4	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	E06	KRTAP6-3	100064146	LW	1	NULL	4	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	F06	KRTAP1-1	71959	LW	1	NULL	4	NULL	222
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	G06	KRT15	4105	LW	1	NULL	4	NULL	173
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	H06	AES	53886	LW	1	NULL	4	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	A07	CCDC57	9378	LW	1	NULL	4	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	B07	DVL3	9635	LW	1	NULL	4	NULL	221
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	C07	HAP1	100062247	LW	1	NULL	4	NULL	154
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	D07	HES7	100062710	LW	1	NULL	4	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	E07	KRTAP10-8	56717	LW	1	NULL	4	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_07	K_DB_DB_n_for	E_AD_term_i5	PRPF31	54082	1	F07	ZRANB1	100016009	LW	1	NULL	4	NULL	0
