experiment	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	ATP6V0C	6959	1	C01	empty-AD	0	3AT	3	0	537	474
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	HINT1	1841	1	D01	CPSF7	2549	3AT	3	0	566	475
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	HINT1	1841	1	E01	empty-AD	0	3AT	3	0	350	282
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CALM2	1	1	F01	TBC1D1	10585	3AT	3	3	39547	34858
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CALM2	1	1	G01	CAMTA2	9711	3AT	3	3	46035	40812
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CALM2	1	1	H01	IQCE	14968	3AT	3	0	11	0
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CALM2	1	1	A02	C11orf65	2162	3AT	3	3	44655	39712
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CALM2	1	1	B02	POC5	52781	3AT	3	3	53869	47758
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CALM2	1	1	C02	IQCG	100066775	3AT	3	3	30761	25997
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CALM2	1	1	D02	empty-AD	0	3AT	3	0	1072	942
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CALM3	3484	1	E02	TBC1D1	10585	3AT	3	4	38515	33337
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CALM3	3484	1	F02	CAMTA2	9711	3AT	3	2	14381	10907
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CALM3	3484	1	G02	IQCE	14968	3AT	3	3	41153	35727
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CALM3	3484	1	H02	C11orf65	2162	3AT	3	3	34097	29520
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CALM3	3484	1	A03	POC5	52781	3AT	3	0	693	571
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CALM3	3484	1	B03	IQCG	100066775	3AT	3	2	19507	17045
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CALM3	3484	1	C03	empty-AD	0	3AT	3	0	770	634
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	PPIL1	3755	1	D03	TCF4	56644	3AT	3	3	33601	29462
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	PPIL1	3755	1	E03	COL17A1	100068264	3AT	3	4	55033	47842
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	PPIL1	3755	1	F03	N4BP2L2	2958	3AT	3	2	25853	22889
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	PPIL1	3755	1	G03	SNW1	52879	3AT	3	4	28117	24530
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	PPIL1	3755	1	H03	empty-AD	0	3AT	3	0	574	392
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	VHL	13320	1	A04	HSF2BP	100070143	3AT	3	4	37673	32784
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	VHL	13320	1	B04	empty-AD	0	3AT	3	0	241	129
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CRYAB	5585	1	C04	FP236240.1	13813	3AT	3	4	49972	41832
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CRYAB	5585	1	D04	empty-AD	0	3AT	3	0	817	665
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	FGF12	1161	1	E04	RNF151	56094	3AT	3	0	267	206
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	FGF12	1161	1	F04	DACH1	6254	3AT	3	0	1601	1299
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	FGF12	1161	1	G04	RBAK	70682	3AT	3	0	31422	25717
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	FGF12	1161	1	H04	CT45A1	100015459	3AT	3	0	197	160
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	FGF12	1161	1	A05	empty-AD	0	3AT	3	0	302	220
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	IFT27	7972	1	B05	HSPB11	5491	3AT	3	4	46384	40871
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	IFT27	7972	1	C05	empty-AD	0	3AT	3	0	363	311
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NRAS	5462	1	D05	RIN1	7142	3AT	3	0	517	438
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NRAS	5462	1	E05	empty-AD	0	3AT	3	0	306	259
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CDC42	399	1	F05	CDC42EP1	6819	3AT	3	4	52186	46322
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CDC42	399	1	G05	empty-AD	0	3AT	3	0	599	535
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	SNAP25	2998	1	H05	STX11	9297	3AT	3	3	58362	50004
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	SNAP25	2998	1	A06	empty-AD	0	3AT	3	0	1968	1643
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CLDN19	9634	1	B06	MFF	956	3AT	3	3	24539	20198
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CLDN19	9634	1	C06	empty-AD	0	3AT	3	0	251	129
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	THAP1	1668	1	D06	RALY	71484	3AT	3	4	48329	42736
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	THAP1	1668	1	E06	ZNF408	252	3AT	3	3	41414	36748
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	THAP1	1668	1	F06	WDYHV1	4786	3AT	3	NA	688	585
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	THAP1	1668	1	G06	ZNF385C	15010	3AT	3	0	196	164
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	THAP1	1668	1	H06	THAP1	1668	3AT	3	4	35083	31058
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	THAP1	1668	1	A07	empty-AD	0	3AT	3	0	915	686
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NEUROG3	54175	1	B07	TCF4	56644	3AT	3	4	32854	27784
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NEUROG3	54175	1	C07	TCF12	11648	3AT	3	4	33522	28287
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NEUROG3	54175	1	D07	empty-AD	0	3AT	3	0	217	169
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CSNK2B	71965	1	E07	TRIM54	55664	3AT	3	2	462	400
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CSNK2B	71965	1	F07	empty-AD	0	3AT	3	0	16152	14320
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	HPRT1	7982	1	G07	HPRT1	7982	3AT	3	4	28031	24602
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	HPRT1	7982	1	H07	PRTFDC1	2860	3AT	3	4	34840	30916
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	HPRT1	7982	1	A08	empty-AD	0	3AT	3	0	444	349
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	LHFPL5	2012	1	B08	CCDC155	9267	3AT	3	3	37783	33818
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	LHFPL5	2012	1	C08	empty-AD	0	3AT	3	0	133	84
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	PDE4D	9020	1	D08	COIL	6448	3AT	3	0	434	363
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	PDE4D	9020	1	E08	empty-AD	0	3AT	3	0	214	170
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NAA10	3180	1	F08	KIFAP3	1586	3AT	3	4	44286	37333
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NAA10	3180	1	G08	RAB3IP	10906	3AT	3	4	27399	23206
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NAA10	3180	1	H08	CREBRF	11288	3AT	3	4	25175	21249
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NAA10	3180	1	A09	PDE4DIP	14398	3AT	3	4	23731	20067
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NAA10	3180	1	B09	MKRN1	100011492	3AT	3	4	39045	32960
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NAA10	3180	1	C09	PLSCR3	6963	3AT	3	3	27622	23390
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NAA10	3180	1	D09	ZBTB14	53025	3AT	3	4	32873	27605
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NAA10	3180	1	E09	ACOT12	71646	3AT	3	4	40102	33913
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NAA10	3180	1	F09	empty-AD	0	3AT	3	0	515	432
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	PLP1	4062	1	G09	CREB3L1	7617	3AT	3	2	22296	18854
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	PLP1	4062	1	H09	PTPRN	4946	3AT	3	2	10920	9090
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	PLP1	4062	1	A10	empty-AD	0	3AT	3	0	290	221
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	TPK1	14468	1	B10	TPK1	14468	3AT	3	4	30568	26136
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	TPK1	14468	1	C10	empty-AD	0	3AT	3	0	290	232
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	TPM1	11872	1	D10	MAD1L1	6811	3AT	3	0	957	799
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	TPM1	11872	1	E10	KXD1	4621	3AT	3	4	34853	29596
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	TPM1	11872	1	F10	empty-AD	0	3AT	3	0	89	67
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	TNFRSF13B	53089	1	G10	SGTA	3952	3AT	3	4	31721	26211
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	TNFRSF13B	53089	1	H10	empty-AD	0	3AT	3	0	614	509
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	SFTPA2	56023	1	A11	UBQLN2	71001	3AT	3	3	23759	20820
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	SFTPA2	56023	1	B11	empty-AD	0	3AT	3	0	86	62
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CRYBB1	10165	1	C11	GAS8	71876	3AT	3	4	31006	26006
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CRYBB1	10165	1	D11	AP1B1	100000476	3AT	3	3	27278	22943
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	CRYBB1	10165	1	E11	empty-AD	0	3AT	3	0	308	221
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NFU1	53798	1	F11	COIL	6448	3AT	3	3	36173	30178
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NFU1	53798	1	G11	TFIP11	5894	3AT	3	4	42193	35118
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	NFU1	53798	1	H11	empty-AD	0	3AT	3	3	2913	2084
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	KCTD1	14221	1	A12	KCTD1	14221	3AT	3	4	27865	24002
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	KCTD1	14221	1	B12	empty-AD	0	3AT	3	0	268	210
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	PNPO	4515	1	C12	AGTRAP	7845	3AT	3	3	29502	24389
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	PNPO	4515	1	D12	empty-AD	0	3AT	3	0	198	127
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	XPA	7662	1	E12	PRDM16	100068259	3AT	3	3	31455	27162
HsVcPPIP02a1	J37X7P_1_sample_1	O_DB	N_AD	XPA	7662	1	F12	NDEL1	1734	3AT	3	2	26615	22720
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	ATP6V0C	6959	1	A01	MSR1	14311	LW	1	4	23592	21065
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	ATP6V0C	6959	1	B01	MCEMP1	71885	LW	1	4	26946	24236
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	ATP6V0C	6959	1	C01	empty-AD	0	LW	1	4	20109	18076
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	HINT1	1841	1	D01	CPSF7	2549	LW	1	4	31233	26773
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	HINT1	1841	1	E01	empty-AD	0	LW	1	4	30546	26006
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CALM2	1	1	F01	TBC1D1	10585	LW	1	4	18690	16466
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CALM2	1	1	G01	CAMTA2	9711	LW	1	4	16430	14553
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CALM2	1	1	H01	IQCE	14968	LW	1	NA	107	84
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CALM2	1	1	A02	C11orf65	2162	LW	1	4	12113	10743
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CALM2	1	1	B02	POC5	52781	LW	1	4	18206	13841
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CALM2	1	1	C02	IQCG	100066775	LW	1	4	18203	16239
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CALM2	1	1	D02	empty-AD	0	LW	1	4	10575	9370
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CALM3	3484	1	E02	TBC1D1	10585	LW	1	4	7665	6531
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CALM3	3484	1	F02	CAMTA2	9711	LW	1	4	10538	9004
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CALM3	3484	1	G02	IQCE	14968	LW	1	4	13176	11323
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CALM3	3484	1	H02	C11orf65	2162	LW	1	4	12442	10734
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CALM3	3484	1	A03	POC5	52781	LW	1	4	17725	15183
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CALM3	3484	1	B03	IQCG	100066775	LW	1	4	15345	13122
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CALM3	3484	1	C03	empty-AD	0	LW	1	4	12573	10896
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	PPIL1	3755	1	D03	TCF4	56644	LW	1	4	10208	7264
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	PPIL1	3755	1	E03	COL17A1	100068264	LW	1	4	6526	4942
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	PPIL1	3755	1	F03	N4BP2L2	2958	LW	1	4	12833	9586
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	PPIL1	3755	1	G03	SNW1	52879	LW	1	4	10423	7896
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	PPIL1	3755	1	H03	empty-AD	0	LW	1	4	8378	6035
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	VHL	13320	1	A04	HSF2BP	100070143	LW	1	4	19739	16155
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	VHL	13320	1	B04	empty-AD	0	LW	1	4	13488	11083
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CRYAB	5585	1	C04	FP236240.1	13813	LW	1	4	10246	8550
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CRYAB	5585	1	D04	empty-AD	0	LW	1	4	19	1
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	FGF12	1161	1	E04	RNF151	56094	LW	1	4	12378	10064
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	FGF12	1161	1	F04	DACH1	6254	LW	1	4	7559	6006
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	FGF12	1161	1	G04	RBAK	70682	LW	1	4	13439	10886
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	FGF12	1161	1	H04	CT45A1	100015459	LW	1	4	10653	8607
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	FGF12	1161	1	A05	empty-AD	0	LW	1	4	5697	4610
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	IFT27	7972	1	B05	HSPB11	5491	LW	1	4	10642	9327
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	IFT27	7972	1	C05	empty-AD	0	LW	1	4	14338	12587
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NRAS	5462	1	D05	RIN1	7142	LW	1	4	7127	6109
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NRAS	5462	1	E05	empty-AD	0	LW	1	4	9764	8411
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CDC42	399	1	F05	CDC42EP1	6819	LW	1	4	7940	7042
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CDC42	399	1	G05	empty-AD	0	LW	1	4	11691	10372
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	SNAP25	2998	1	H05	STX11	9297	LW	1	4	12703	10761
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	SNAP25	2998	1	A06	empty-AD	0	LW	1	4	8237	6923
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CLDN19	9634	1	B06	MFF	956	LW	1	4	6210	5051
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CLDN19	9634	1	C06	empty-AD	0	LW	1	4	12237	10177
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	THAP1	1668	1	D06	RALY	71484	LW	1	4	10341	9044
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	THAP1	1668	1	E06	ZNF408	252	LW	1	4	7563	6563
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	THAP1	1668	1	F06	WDYHV1	4786	LW	1	4	7596	6656
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	THAP1	1668	1	G06	ZNF385C	15010	LW	1	4	6980	6165
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	THAP1	1668	1	H06	THAP1	1668	LW	1	4	6933	6149
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	THAP1	1668	1	A07	empty-AD	0	LW	1	4	10514	9263
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NEUROG3	54175	1	B07	TCF4	56644	LW	1	4	12468	10586
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NEUROG3	54175	1	C07	TCF12	11648	LW	1	4	10150	8505
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NEUROG3	54175	1	D07	empty-AD	0	LW	1	4	519	411
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CSNK2B	71965	1	E07	TRIM54	55664	LW	1	4	6717	5965
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CSNK2B	71965	1	F07	empty-AD	0	LW	1	4	8276	7314
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	HPRT1	7982	1	G07	HPRT1	7982	LW	1	4	12656	10949
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	HPRT1	7982	1	H07	PRTFDC1	2860	LW	1	4	14075	12248
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	HPRT1	7982	1	A08	empty-AD	0	LW	1	4	12970	11389
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	LHFPL5	2012	1	B08	CCDC155	9267	LW	1	4	11214	9848
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	LHFPL5	2012	1	C08	empty-AD	0	LW	1	4	13721	12210
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	PDE4D	9020	1	D08	COIL	6448	LW	1	4	10676	9012
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	PDE4D	9020	1	E08	empty-AD	0	LW	1	4	10614	9003
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NAA10	3180	1	F08	KIFAP3	1586	LW	1	4	7776	6553
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NAA10	3180	1	G08	RAB3IP	10906	LW	1	4	10784	9085
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NAA10	3180	1	H08	CREBRF	11288	LW	1	4	5549	4592
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NAA10	3180	1	A09	PDE4DIP	14398	LW	1	4	5755	4828
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NAA10	3180	1	B09	MKRN1	100011492	LW	1	4	9603	7211
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NAA10	3180	1	C09	PLSCR3	6963	LW	1	4	13184	11141
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NAA10	3180	1	D09	ZBTB14	53025	LW	1	4	7407	6196
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NAA10	3180	1	E09	ACOT12	71646	LW	1	4	7939	6674
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NAA10	3180	1	F09	empty-AD	0	LW	1	4	6533	5529
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	PLP1	4062	1	G09	CREB3L1	7617	LW	1	4	10100	8394
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	PLP1	4062	1	H09	PTPRN	4946	LW	1	4	10616	8852
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	PLP1	4062	1	A10	empty-AD	0	LW	1	4	7560	6272
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	TPK1	14468	1	B10	TPK1	14468	LW	1	4	11671	9987
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	TPK1	14468	1	C10	empty-AD	0	LW	1	4	7945	6715
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	TPM1	11872	1	D10	MAD1L1	6811	LW	1	4	9910	8415
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	TPM1	11872	1	E10	KXD1	4621	LW	1	4	9632	8036
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	TPM1	11872	1	F10	empty-AD	0	LW	1	4	9055	7691
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	TNFRSF13B	53089	1	G10	SGTA	3952	LW	1	4	10610	8634
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	TNFRSF13B	53089	1	H10	empty-AD	0	LW	1	4	10394	8438
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	SFTPA2	56023	1	A11	UBQLN2	71001	LW	1	4	7538	1474
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	SFTPA2	56023	1	B11	empty-AD	0	LW	1	4	14367	12495
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CRYBB1	10165	1	C11	GAS8	71876	LW	1	4	8010	5595
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CRYBB1	10165	1	D11	AP1B1	100000476	LW	1	4	10559	7371
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	CRYBB1	10165	1	E11	empty-AD	0	LW	1	4	5045	3358
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NFU1	53798	1	F11	COIL	6448	LW	1	4	12001	9895
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NFU1	53798	1	G11	TFIP11	5894	LW	1	4	11371	9430
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	NFU1	53798	1	H11	empty-AD	0	LW	1	4	8231	6764
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	KCTD1	14221	1	A12	KCTD1	14221	LW	1	4	9735	8367
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	KCTD1	14221	1	B12	empty-AD	0	LW	1	4	7546	6388
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	PNPO	4515	1	C12	AGTRAP	7845	LW	1	4	12990	10764
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	PNPO	4515	1	D12	empty-AD	0	LW	1	4	11433	9611
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	XPA	7662	1	E12	PRDM16	100068259	LW	1	4	16	0
HsVcPPIP02a1	J37X7P_1_sample_1	K_DB	D_AD	XPA	7662	1	F12	NDEL1	1734	LW	1	4	10676	8974
HsVcPPIP02a1	J37X7P_1_sample_1	N_DB	O_AD	ATP6V0C	6959	1	A01	MSR1	14311	LW	2	4	18926	17017
HsVcPPIP02a1	J37X7P_1_sample_1	N_DB	O_AD	ATP6V0C	6959	1	B01	MCEMP1	71885	LW	2	4	15946	14217
HsVcPPIP02a1	J37X7P_1_sample_1	N_DB	O_AD	ATP6V0C	6959	1	C01	empty-AD	0	LW	2	4	23102	20771
HsVcPPIP02a1	J37X7P_1_sample_1	N_DB	O_AD	HINT1	1841	1	D01	CPSF7	2549	LW	2	4	16046	13571
HsVcPPIP02a1	J37X7P_1_sample_1	N_DB	O_AD	HINT1	1841	1	E01	empty-AD	0	LW	2	4	20534	17554
HsVcPPIP02a1	J37X7P_1_sample_1	N_DB	O_AD	CALM2	1	1	F01	TBC1D1	10585	LW	2	4	15027	13238
HsVcPPIP02a1	J37X7P_1_sample_1	N_DB	O_AD	CALM2	1	1	G01	CAMTA2	9711	LW	2	4	18093	15972
HsVcPPIP02a1	J37X7P_1_sample_1	N_DB	O_AD	CALM2	1	1	H01	IQCE	14968	LW	2	NA	12	5
HsVcPPIP02a1	J37X7P_1_sample_1	N_DB	O_AD	CALM2	1	1	A02	C11orf65	2162	LW	2	4	19378	17427
HsVcPPIP02a1	J37X7P_1_sample_1	N_DB	O_AD	CALM2	1	1	B02	POC5	52781	LW	2	4	18879	16771
HsVcPPIP02a1	J37X7P_1_sample_1	N_DB	O_AD	CALM2	1	1	C02	IQCG	100066775	LW	2	4	15065	12487
HsVcPPIP02a1	J37X7P_1_sample_1	N_DB	O_AD	CALM2	1	1	D02	empty-AD	0	LW	2	4	15414	13671
