experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	pairwise_plate	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	1	HsVcPPIUCECad2_1	G02	OTX1	5285	LW	2	4	NULL	5735
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	1	HsVcPPIUCECad2_1	H02	MAPRE3	7187	LW	2	4	NULL	5017
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	1	HsVcPPIUCECad2_1	A03	FAH	7923	LW	2	4	NULL	2585
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	1	HsVcPPIUCECad2_1	B03	PIK3R3	2486	LW	2	4	NULL	9366
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	1	HsVcPPIUCECad2_1	C03	CHRD	55888	LW	2	4	NULL	5279
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	1	HsVcPPIUCECad2_1	D03	SLIT1	72127	LW	2	4	NULL	5388
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	2	HsVcPPIUCECad2_1	E03	POU4F2	100080752	LW	2	4	NULL	3496
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	2	HsVcPPIUCECad2_1	F03	HOXA1	10057	LW	2	4	NULL	2715
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	2	HsVcPPIUCECad2_1	G03	ZNF587	54426	LW	2	4	NULL	5786
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	2	HsVcPPIUCECad2_1	H03	ZNF417	8400	LW	2	4	NULL	7445
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	2	HsVcPPIUCECad2_1	A04	OTX1	5285	LW	2	4	NULL	5157
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	2	HsVcPPIUCECad2_1	B04	FAH	7923	LW	2	4	NULL	3263
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	2	HsVcPPIUCECad2_1	C04	PIK3R3	2486	LW	2	4	NULL	4253
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	2	HsVcPPIUCECad2_1	D04	SLIT1	72127	LW	2	4	NULL	5852
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CNN1	1395	1	HsVcPPIUCECad2_1	E04	NFKBID	56544	LW	2	4	NULL	18383
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CNN1	1395	2	HsVcPPIUCECad2_1	F04	NFKBID	56544	LW	2	4	NULL	16253
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	HOXA11	100070317	1	HsVcPPIUCECad2_1	G04	C6orf165	2362	LW	2	4	NULL	1976
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	HOXA11	100070317	2	HsVcPPIUCECad2_1	H04	C6orf165	2362	LW	2	4	NULL	2068
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	HOXD10	13989	1	HsVcPPIUCECad2_1	A05	GEMIN2	71910	LW	2	4	NULL	19
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	HOXD10	13989	1	HsVcPPIUCECad2_1	B05	HGS	3769	LW	2	4	NULL	2363
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	HOXD10	13989	1	HsVcPPIUCECad2_1	C05	C6orf165	2362	LW	2	4	NULL	5893
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	HOXD10	13989	2	HsVcPPIUCECad2_1	D05	GEMIN2	71910	LW	2	4	NULL	2667
